gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstrand	fpkm_unstrand	fpkm_uq_unstrand
ENSG00000012223.13	LTF	protein_coding	13552	6752	6800	147.0001	55.2095	69.9863
ENSG00000012232.9	EXTL3	protein_coding	2537	1300	1241	8.4144	3.1602	4.0061
ENSG00000012504.15	NR1H4	protein_coding	0	0	0	0	0	0
ENSG00000012660.14	ELOVL5	protein_coding	30298	15228	15070	343.8154	129.1284	163.6895
ENSG00000012779.11	ALOX5	protein_coding	773	387	386	8.967	3.3678	4.2692
ENSG00000012817.16	KDM5D	protein_coding	0	0	0	0	0	0
ENSG00000012822.16	CALCOCO1	protein_coding	10159	5072	5088	49.4011	18.5538	23.5197
ENSG00000012963.15	UBR7	protein_coding	2389	1169	1220	29.4585	11.0639	14.0251
ENSG00000012983.11	MAP4K5	protein_coding	2550	1378	1401	14.4798	5.4383	6.8938
ENSG00000013016.16	EHD3	protein_coding	877	448	429	7.8647	2.9538	3.7443
ENSG00000013275.8	PSMC4	protein_coding	2576	1261	1315	43.7103	16.4165	20.8103
ENSG00000013288.9	MAN2B2	protein_coding	4982	2470	2513	24.2646	9.1132	11.5523
ENSG00000013293.6	SLC7A14	protein_coding	16	14	6	0.066	0.0248	0.0314
ENSG00000013297.12	CLDN11	protein_coding	2900	1445	1455	29.0397	10.9066	13.8257
ENSG00000013306.16	SLC25A39	protein_coding	3216	1564	1652	39.465	14.8221	18.7892
ENSG00000013364.19	MVP	protein_coding	5717	2872	2845	40.2817	15.1288	19.178
ENSG00000013374.16	NUB1	protein_coding	4688	2811	2732	37.4877	14.0794	17.8478
ENSG00000013375.16	PGM3	protein_coding	2621	2005	1825	15.1656	5.6958	7.2203
ENSG00000013392.8	RWDD2A	protein_coding	1065	546	519	12.2265	4.592	5.821
ENSG00000013441.16	CLK1	protein_coding	7150	3534	3616	59.8403	22.4745	28.4898
ENSG00000013503.10	POLR3B	protein_coding	875	455	490	7.9405	2.9823	3.7805
ENSG00000013523.11	ANGEL1	protein_coding	1199	669	656	7.9509	2.9862	3.7854
ENSG00000013561.18	RNF14	protein_coding	4364	2318	2250	37.8562	14.2178	18.0232
ENSG00000013563.14	DNASE1L1	protein_coding	477	948	900	4.995	1.876	2.3781
ENSG00000013573.17	DDX11	protein_coding	439	226	215	2.2702	0.8526	1.0809
ENSG00000013583.10	HEBP1	protein_coding	3375	1731	1690	42.6002	15.9995	20.2818
ENSG00000013588.9	GPRC5A	protein_coding	1241	608	633	7.0073	2.6318	3.3362
ENSG00000013619.14	MAMLD1	protein_coding	1043	543	500	7.5746	2.8448	3.6063
ENSG00000013725.14	CD6	protein_coding	130	65	65	0.9441	0.3546	0.4495
ENSG00000013810.20	TACC3	protein_coding	440	228	235	2.3257	0.8735	1.1073
ENSG00000014123.10	UFL1	protein_coding	3098	1567	1533	29.5324	11.0916	14.0603
ENSG00000014138.9	POLA2	protein_coding	102	60	61	0.7926	0.2977	0.3774
ENSG00000014164.7	ZC3H3	protein_coding	663	335	328	7.7096	2.8955	3.6705
ENSG00000014216.16	CAPN1	protein_coding	5811	2949	2920	33.4981	12.5811	15.9484
ENSG00000014257.16	ACP3	protein_coding	41	20	21	0.4145	0.1557	0.1973
ENSG00000014641.21	MDH1	protein_coding	15590	7969	7629	135.1835	50.7715	64.3605
ENSG00000014824.14	SLC30A9	protein_coding	4071	1994	2077	24.4685	9.1897	11.6494
ENSG00000014914.21	MTMR11	protein_coding	596	293	303	5.6405	2.1184	2.6854
ENSG00000014919.13	COX15	protein_coding	2663	1351	1394	22.0951	8.2983	10.5194
ENSG00000015133.19	CCDC88C	protein_coding	1046	513	533	3.6423	1.368	1.7341
ENSG00000015153.15	YAF2	protein_coding	810	416	394	3.2335	1.2144	1.5395
ENSG00000015171.20	ZMYND11	protein_coding	8684	4326	4358	70.5632	26.5018	33.5949
ENSG00000015285.11	WAS	protein_coding	273	139	134	5.0032	1.8791	2.382
ENSG00000015413.9	DPEP1	protein_coding	16	9	7	0.2529	0.095	0.1204
ENSG00000015475.19	BID	protein_coding	1170	612	558	11.4536	4.3017	5.453
ENSG00000015479.20	MATR3	protein_coding	255	134	121	0.9146	0.3435	0.4354
ENSG00000015520.15	NPC1L1	protein_coding	115	58	58	0.9447	0.3548	0.4498
ENSG00000015532.10	XYLT2	protein_coding	1274	706	569	10.074	3.7835	4.7962
ENSG00000015568.13	RGPD5	protein_coding	1	2	0	0.0031	0.0011	0.0015
ENSG00000015592.16	STMN4	protein_coding	1	1	0	0.0131	0.0049	0.0063
ENSG00000015676.18	NUDCD3	protein_coding	7634	3831	3803	33.3889	12.54	15.8964
ENSG00000016082.15	ISL1	protein_coding	32	17	15	0.4915	0.1846	0.234
ENSG00000016391.11	CHDH	protein_coding	568	337	324	3.1561	1.1854	1.5026
ENSG00000016402.13	IL20RA	protein_coding	597	286	311	5.4612	2.0511	2.6001
ENSG00000016490.16	CLCA1	protein_coding	0	0	0	0	0	0
ENSG00000016602.9	CLCA4	protein_coding	44	26	28	0.5523	0.2074	0.263
ENSG00000016864.18	GLT8D1	protein_coding	3046	1542	1544	34.8395	13.0848	16.587
ENSG00000017260.20	ATP2C1	protein_coding	7679	4077	4037	39.0439	14.6639	18.5887
ENSG00000017427.17	IGF1	protein_coding	1925	7948	7762	10.2641	3.8549	4.8867
ENSG00000017483.15	SLC38A5	protein_coding	82	49	33	0.883	0.3316	0.4204
ENSG00000017797.13	RALBP1	protein_coding	5917	2982	2944	31.8398	11.9582	15.1588
ENSG00000018189.13	RUFY3	protein_coding	2685	1350	1347	12.3528	4.6394	5.8811
ENSG00000018236.15	CNTN1	protein_coding	1077	519	558	6.2201	2.3361	2.9614
ENSG00000018280.17	SLC11A1	protein_coding	120	70	51	0.5985	0.2248	0.2849
ENSG00000018408.15	WWTR1	protein_coding	6627	3383	3444	34.3283	12.8929	16.3436
ENSG00000018510.17	AGPS	protein_coding	4729	2385	2430	23.1496	8.6944	11.0215
ENSG00000018625.15	ATP1A2	protein_coding	13074	6631	6444	89.8223	33.735	42.7641
ENSG00000018699.13	TTC27	protein_coding	895	432	463	11.2477	4.2244	5.355
ENSG00000018869.17	ZNF582	protein_coding	126	90	97	1.6274	0.6112	0.7748
ENSG00000019102.12	VSIG2	protein_coding	113	52	61	3.379	1.2691	1.6087
ENSG00000019144.19	PHLDB1	protein_coding	15963	10606	10659	31.8077	11.9462	15.1436
ENSG00000019169.10	MARCO	protein_coding	2356	1235	1121	49.0342	18.416	23.345
ENSG00000019186.10	CYP24A1	protein_coding	22	8	14	0.2387	0.0896	0.1136
ENSG00000019485.13	PRDM11	protein_coding	814	393	421	2.5266	0.9489	1.2029
ENSG00000019505.8	SYT13	protein_coding	60	38	24	0.4768	0.1791	0.227
ENSG00000019549.13	SNAI2	protein_coding	1526	776	750	20.1246	7.5583	9.5812
ENSG00000019582.15	CD74	protein_coding	63354	32360	31130	573.488	215.3876	273.0359
ENSG00000019991.18	HGF	protein_coding	699	375	324	3.1011	1.1647	1.4764
ENSG00000019995.6	ZRANB1	protein_coding	1474	1997	2047	10.6422	3.9969	5.0667
ENSG00000020129.16	NCDN	protein_coding	862	438	450	7.5855	2.8489	3.6114
ENSG00000020181.18	ADGRA2	protein_coding	6278	5291	5268	38.3461	14.4018	18.2565
ENSG00000020256.20	ZFP64	protein_coding	765	401	364	4.8749	1.8309	2.3209
ENSG00000020426.11	MNAT1	protein_coding	773	413	364	8.627	3.2401	4.1073
ENSG00000020577.14	SAMD4A	protein_coding	2813	1406	1408	9.8691	3.7066	4.6987
ENSG00000020633.19	RUNX3	protein_coding	340	159	181	2.9889	1.1226	1.423
ENSG00000020922.13	MRE11	protein_coding	1931	1008	923	10.8878	4.0892	5.1836
ENSG00000021300.14	PLEKHB1	protein_coding	362	168	194	3.1752	1.1925	1.5117
ENSG00000021355.13	SERPINB1	protein_coding	3657	1856	1801	51.9315	19.5042	24.7244
ENSG00000021461.17	CYP3A43	protein_coding	11	5	6	0.1805	0.0678	0.0859
ENSG00000021488.13	SLC7A9	protein_coding	8	3	5	0.1332	0.05	0.0634
ENSG00000021574.13	SPAST	protein_coding	1321	653	669	6.0287	2.2642	2.8703
ENSG00000021645.20	NRXN3	protein_coding	50	22	28	0.1393	0.0523	0.0663
ENSG00000021762.20	OSBPL5	protein_coding	1760	888	874	10.1905	3.8273	4.8517
ENSG00000021776.11	AQR	protein_coding	3578	1763	1815	11.5268	4.3292	5.4879
ENSG00000021826.17	CPS1	protein_coding	1182	578	605	4.6419	1.7434	2.21
ENSG00000021852.13	C8B	protein_coding	1	0	1	0.0158	0.0059	0.0075
ENSG00000022267.19	FHL1	protein_coding	100282	50378	49904	740.2107	278.0045	352.412
ENSG00000022277.13	RTF2	protein_coding	4446	2260	2187	47.3479	17.7827	22.5422
ENSG00000022355.18	GABRA1	protein_coding	0	0	0	0	0	0
ENSG00000022556.16	NLRP2	protein_coding	42	20	23	0.2879	0.1081	0.1371
ENSG00000022567.10	SLC45A4	protein_coding	680	347	341	3.4181	1.2838	1.6273
ENSG00000022840.16	RNF10	protein_coding	9625	4763	4893	70.5874	26.5108	33.6064
ENSG00000022976.15	ZNF839	protein_coding	377	397	388	2.9182	1.096	1.3893
ENSG00000023041.11	ZDHHC6	protein_coding	1835	1062	999	21.1843	7.9563	10.0858
ENSG00000023171.18	GRAMD1B	protein_coding	124	60	64	0.359	0.1348	0.1709
ENSG00000023191.17	RNH1	protein_coding	7930	3990	3941	46.5316	17.4761	22.1536
ENSG00000023228.14	NDUFS1	protein_coding	9479	5107	4982	33.6905	12.6533	16.0399
ENSG00000023287.13	RB1CC1	protein_coding	5301	2707	2594	30.1287	11.3156	14.3442
ENSG00000023318.8	ERP44	protein_coding	4487	2319	2168	40.3803	15.1658	19.2249
ENSG00000023330.15	ALAS1	protein_coding	2769	1414	1355	47.2446	17.7439	22.493
ENSG00000023445.16	BIRC3	protein_coding	998	528	503	5.7439	2.1573	2.7347
ENSG00000023516.9	AKAP11	protein_coding	6827	3451	3376	29.7931	11.1895	14.1844
ENSG00000023572.10	GLRX2	protein_coding	1052	878	925	7.33	2.753	3.4898
ENSG00000023608.5	SNAPC1	protein_coding	272	134	138	4.5388	1.7047	2.1609
ENSG00000023697.13	DERA	protein_coding	1423	679	744	21.8884	8.2207	10.421
ENSG00000023734.11	STRAP	protein_coding	7234	3631	3604	141.3133	53.0737	67.2788
ENSG00000023839.12	ABCC2	protein_coding	130	65	65	0.7177	0.2696	0.3417
ENSG00000023892.11	DEF6	protein_coding	194	104	91	3.2548	1.2224	1.5496
ENSG00000023902.14	PLEKHO1	protein_coding	907	469	439	5.9202	2.2235	2.8186
ENSG00000023909.10	GCLM	protein_coding	1979	954	1025	15.7814	5.9271	7.5135
ENSG00000024048.11	UBR2	protein_coding	5324	2651	2673	25.9595	9.7497	12.3593
ENSG00000024422.12	EHD2	protein_coding	39675	19451	20225	446.5928	167.729	212.6215
ENSG00000024526.17	DEPDC1	protein_coding	41	23	21	0.3005	0.1129	0.1431
ENSG00000024862.18	CCDC28A	protein_coding	1376	711	665	47.7452	17.9319	22.7314
ENSG00000025039.15	RRAGD	protein_coding	4054	2042	2012	34.4285	12.9305	16.3913
ENSG00000025156.13	HSF2	protein_coding	953	481	472	15.2894	5.7423	7.2792
ENSG00000025293.17	PHF20	protein_coding	3267	1632	1635	16.8849	6.3415	8.0388
ENSG00000025423.11	HSD17B6	protein_coding	25	25	25	0.4761	0.1788	0.2267
ENSG00000025434.19	NR1H3	protein_coding	3932	1985	2129	37.5241	14.0931	17.8651
ENSG00000025708.14	TYMP	protein_coding	825	430	395	9.9158	3.7241	4.7209
ENSG00000025770.19	NCAPH2	protein_coding	1440	795	874	13.9734	5.2481	6.6527
ENSG00000025772.8	TOMM34	protein_coding	934	462	472	20.4832	7.693	9.752
ENSG00000025796.14	SEC63	protein_coding	9143	4681	4718	45.9691	17.2648	21.8857
ENSG00000025800.14	KPNA6	protein_coding	5348	2663	2685	31.0317	11.6547	14.7741
ENSG00000026025.16	VIM	protein_coding	122019	132474	131424	1020.0263	383.0961	485.6314
ENSG00000026103.22	FAS	protein_coding	703	431	433	5.4532	2.0481	2.5963
ENSG00000026297.16	RNASET2	protein_coding	527	262	265	1.526	0.5731	0.7265
ENSG00000026508.20	CD44	protein_coding	16729	9028	8854	72.4429	27.2077	34.4898
ENSG00000026559.14	KCNG1	protein_coding	14	7	10	0.1119	0.042	0.0533
ENSG00000026652.15	AGPAT4	protein_coding	818	419	399	2.4833	0.9327	1.1823
ENSG00000026751.17	SLAMF7	protein_coding	356	170	186	3.1872	1.197	1.5174
ENSG00000026950.17	BTN3A1	protein_coding	2925	1499	1426	22.8493	8.5816	10.8785
ENSG00000027001.10	MIPEP	protein_coding	907	436	472	11.5836	4.3505	5.5149
ENSG00000027075.15	PRKCH	protein_coding	1979	1040	965	9.6976	3.6422	4.617
ENSG00000027644.5	INSRR	protein_coding	54	29	30	0.4493	0.1688	0.2139
ENSG00000027697.15	IFNGR1	protein_coding	8932	4463	4469	117.9731	44.3077	56.1666
ENSG00000027847.14	B4GALT7	protein_coding	933	475	458	8.276	3.1082	3.9402
ENSG00000027869.12	SH2D2A	protein_coding	52	23	29	0.9007	0.3383	0.4288
ENSG00000028116.18	VRK2	protein_coding	671	637	678	8.2225	3.0882	3.9147
ENSG00000028137.19	TNFRSF1B	protein_coding	3958	1989	1969	45.3307	17.0251	21.5818
ENSG00000028203.18	VEZT	protein_coding	3395	1653	1742	16.7578	6.2938	7.9783
ENSG00000028277.21	POU2F2	protein_coding	240	109	131	1.1447	0.4299	0.545
ENSG00000028310.18	BRD9	protein_coding	1616	785	833	7.3225	2.7502	3.4862
ENSG00000028528.15	SNX1	protein_coding	14381	7136	7246	63.5666	23.874	30.2639
ENSG00000028839.10	TBPL1	protein_coding	568	375	342	4.8773	1.8318	2.3221
ENSG00000029363.17	BCLAF1	protein_coding	7044	3538	3506	31.9719	12.0078	15.2217
ENSG00000029364.12	SLC39A9	protein_coding	6076	3360	3361	36.8315	13.833	17.5354
ENSG00000029534.21	ANK1	protein_coding	100	68	56	0.4008	0.1505	0.1908
ENSG00000029559.7	IBSP	protein_coding	0	0	0	0	0	0
ENSG00000029639.11	TFB1M	protein_coding	311	198	197	3.2733	1.2294	1.5584
ENSG00000029725.17	RABEP1	protein_coding	5278	4234	4251	32.3522	12.1507	15.4028
ENSG00000029993.15	HMGB3	protein_coding	503	259	244	5.5606	2.0884	2.6474
ENSG00000030066.13	NUP160	protein_coding	3045	1513	1532	15.3632	5.77	7.3144
ENSG00000030110.13	BAK1	protein_coding	463	259	274	9.0568	3.4015	4.3119
ENSG00000030304.14	MUSK	protein_coding	21	10	11	0.099	0.0372	0.0471
ENSG00000030419.16	IKZF2	protein_coding	475	246	229	1.6792	0.6306	0.7994
ENSG00000030582.18	GRN	protein_coding	13099	6385	6714	160.8349	60.4055	76.573
ENSG00000031003.10	FAM13B	protein_coding	2554	1587	1564	16.2323	6.0964	7.7281
ENSG00000031081.11	ARHGAP31	protein_coding	5636	2828	2808	26.015	9.7706	12.3857
ENSG00000031691.7	CENPQ	protein_coding	257	138	119	6.3872	2.3989	3.0409
ENSG00000031698.13	SARS1	protein_coding	6999	3465	3534	78.6803	29.5504	37.4595
ENSG00000031823.14	RANBP3	protein_coding	2447	1247	1223	14.2216	5.3413	6.7708
ENSG00000032219.19	ARID4A	protein_coding	2335	1177	1158	13.5634	5.0941	6.4575
ENSG00000032389.13	EIPR1	protein_coding	534	259	275	4.0373	1.5163	1.9222
ENSG00000032444.17	PNPLA6	protein_coding	1727	896	832	10.4351	3.9192	4.9681
ENSG00000032742.18	IFT88	protein_coding	696	322	374	4.9786	1.8698	2.3703
ENSG00000033011.13	ALG1	protein_coding	639	660	663	5.1335	1.928	2.444
ENSG00000033030.15	ZCCHC8	protein_coding	1174	559	615	5.5669	2.0908	2.6504
ENSG00000033050.9	ABCF2	protein_coding	587	278	309	4.9242	1.8494	2.3444
ENSG00000033100.16	CHPF2	protein_coding	1369	720	689	14.0869	5.2907	6.7067
ENSG00000033122.21	LRRC7	protein_coding	41	23	18	0.059	0.0222	0.0281
ENSG00000033170.17	FUT8	protein_coding	1654	866	838	10.2591	3.853	4.8843
ENSG00000033178.13	UBA6	protein_coding	2345	1187	1158	8.8943	3.3405	4.2345
ENSG00000033327.13	GAB2	protein_coding	4499	2374	2307	28.7333	10.7915	13.6798
ENSG00000033627.17	ATP6V0A1	protein_coding	4673	2235	2438	18.506	6.9504	8.8107
ENSG00000033800.14	PIAS1	protein_coding	2186	1529	1552	8.8838	3.3365	4.2296
ENSG00000033867.16	SLC4A7	protein_coding	1721	877	844	7.744	2.9084	3.6869
ENSG00000034053.14	APBA2	protein_coding	74	35	39	0.4661	0.1751	0.2219
ENSG00000034152.19	MAP2K3	protein_coding	1968	967	1001	22.5573	8.4719	10.7394
ENSG00000034510.6	TMSB10	protein_coding	29349	15286	14699	2754.6762	1034.5869	1311.4929
ENSG00000034533.12	ASTE1	protein_coding	539	470	504	6.8054	2.5559	3.24
ENSG00000034677.13	RNF19A	protein_coding	3474	1945	1952	25.6864	9.6472	12.2292
ENSG00000034693.15	PEX3	protein_coding	625	326	299	9.5559	3.589	4.5495
ENSG00000034713.8	GABARAPL2	protein_coding	5613	2819	2795	80.6876	30.3042	38.4151
ENSG00000034971.17	MYOC	protein_coding	3773	2200	2175	77.5924	29.1418	36.9415
ENSG00000035115.22	SH3YL1	protein_coding	1684	881	846	6.5456	2.4583	3.1163
ENSG00000035141.8	FAM136A	protein_coding	1147	596	619	16.0822	6.0401	7.6567
ENSG00000035403.18	VCL	protein_coding	19522	9696	10125	84.5376	31.7502	40.2481
ENSG00000035499.13	DEPDC1B	protein_coding	26	9	17	0.2956	0.111	0.1407
ENSG00000035664.11	DAPK2	protein_coding	2451	1291	1304	7.7911	2.9261	3.7093
ENSG00000035681.9	NSMAF	protein_coding	2670	1381	1289	18.7242	7.0324	8.9146
ENSG00000035687.10	ADSS2	protein_coding	1836	898	938	23.0869	8.6709	10.9916
ENSG00000035720.8	STAP1	protein_coding	44	19	26	0.9758	0.3665	0.4646
ENSG00000035862.12	TIMP2	protein_coding	60947	36211	35507	468.1562	175.8276	222.8877
ENSG00000035928.16	RFC1	protein_coding	5142	2594	2548	33.1135	12.4366	15.7653
ENSG00000036054.13	TBC1D23	protein_coding	2788	1454	1334	23.3065	8.7533	11.0961
ENSG00000036257.13	CUL3	protein_coding	3522	2420	2258	13.2459	4.9748	6.3063
ENSG00000036448.10	MYOM2	protein_coding	276	124	152	1.6925	0.6357	0.8058
ENSG00000036473.8	OTC	protein_coding	11	5	6	0.2828	0.1062	0.1346
ENSG00000036530.9	CYP46A1	protein_coding	266	142	148	1.2299	0.4619	0.5856
ENSG00000036549.13	ZZZ3	protein_coding	2557	1303	1254	12.2823	4.6129	5.8476
ENSG00000036565.15	SLC18A1	protein_coding	0	0	1	0	0	0
ENSG00000036672.16	USP2	protein_coding	76	40	45	0.7271	0.2731	0.3461
ENSG00000036828.17	CASR	protein_coding	0	0	0	0	0	0
ENSG00000037042.9	TUBG2	protein_coding	1473	725	749	22.8197	8.5705	10.8644
ENSG00000037241.7	RPL26L1	protein_coding	416	205	212	15.4639	5.8078	7.3623
ENSG00000037280.16	FLT4	protein_coding	1615	792	823	7.8942	2.9649	3.7584
ENSG00000037474.15	NSUN2	protein_coding	2165	1221	1237	17.0137	6.3899	8.1002
ENSG00000037637.11	FBXO42	protein_coding	1709	836	873	8.2081	3.0828	3.9079
ENSG00000037749.12	MFAP3	protein_coding	1552	829	728	8.615	3.2356	4.1016
ENSG00000037757.14	MRI1	protein_coding	393	498	545	4.9062	1.8426	2.3358
ENSG00000037897.17	METTL1	protein_coding	301	147	165	6.6893	2.5123	3.1847
ENSG00000037965.6	HOXC8	protein_coding	863	431	433	15.4494	5.8024	7.3554
ENSG00000038002.9	AGA	protein_coding	1064	532	533	17.6731	6.6376	8.4141
ENSG00000038210.14	PI4K2B	protein_coding	926	463	463	10.8731	4.0836	5.1766
ENSG00000038219.13	BOD1L1	protein_coding	5072	2536	2536	13.8356	5.1963	6.5871
ENSG00000038274.17	MAT2B	protein_coding	4410	2184	2226	37.1601	13.9564	17.6918
ENSG00000038295.8	TLL1	protein_coding	811	392	419	4.3296	1.6261	2.0613
ENSG00000038358.15	EDC4	protein_coding	1438	725	713	10.1337	3.806	4.8246
ENSG00000038382.20	TRIO	protein_coding	8480	4285	4318	20.5444	7.7159	9.7811
ENSG00000038427.16	VCAN	protein_coding	8867	5072	4999	26.1389	9.8171	12.4447
ENSG00000038532.16	CLEC16A	protein_coding	1333	665	669	4.6057	1.7298	2.1928
ENSG00000038945.15	MSR1	protein_coding	1103	564	539	6.1093	2.2945	2.9086
ENSG00000039068.19	CDH1	protein_coding	3950	2137	2301	28.0048	10.5179	13.333
ENSG00000039123.16	MTREX	protein_coding	4347	4566	4504	29.6346	11.13	14.109
ENSG00000039139.9	DNAH5	protein_coding	332	180	156	0.8719	0.3275	0.4151
ENSG00000039319.17	ZFYVE16	protein_coding	2388	1774	1661	6.6705	2.5053	3.1758
ENSG00000039523.20	RIPOR1	protein_coding	2456	1950	1987	15.7927	5.9313	7.5188
ENSG00000039537.14	C6	protein_coding	2542	1328	1214	22.6457	8.5052	10.7815
ENSG00000039560.14	RAI14	protein_coding	2476	1225	1267	14.132	5.3076	6.7282
ENSG00000039600.11	SOX30	protein_coding	12	8	4	0.1488	0.0559	0.0709
ENSG00000039650.12	PNKP	protein_coding	742	832	751	7.064	2.653	3.3631
ENSG00000039987.7	BEST2	protein_coding	2	2	0	0.0327	0.0123	0.0156
ENSG00000040199.18	PHLPP2	protein_coding	1194	672	621	4.1354	1.5531	1.9688
ENSG00000040275.17	SPDL1	protein_coding	316	162	154	2.8635	1.0754	1.3633
ENSG00000040341.18	STAU2	protein_coding	3011	1461	1553	14.5341	5.4586	6.9196
ENSG00000040487.13	SLC66A1	protein_coding	432	212	221	6.9591	2.6137	3.3132
ENSG00000040531.16	CTNS	protein_coding	956	1043	1007	8.3583	3.1392	3.9794
ENSG00000040608.14	RTN4R	protein_coding	45	19	26	0.6229	0.2339	0.2965
ENSG00000040633.13	PHF23	protein_coding	1075	549	526	17.0195	6.3921	8.1029
ENSG00000040731.10	CDH10	protein_coding	17	3	14	0.201	0.0755	0.0957
ENSG00000040933.16	INPP4A	protein_coding	1922	947	975	6.3055	2.3682	3.002
ENSG00000041353.10	RAB27B	protein_coding	976	530	539	5.9031	2.217	2.8104
ENSG00000041357.16	PSMA4	protein_coding	4458	2246	2212	27.5799	10.3583	13.1307
ENSG00000041515.16	MYO16	protein_coding	818	424	394	4.0148	1.5078	1.9114
ENSG00000041802.11	LSG1	protein_coding	1611	894	849	14.5192	5.453	6.9125
ENSG00000041880.14	PARP3	protein_coding	2038	966	1072	30.117	11.3112	14.3386
ENSG00000041982.16	TNC	protein_coding	15561	8201	8016	69.8528	26.2349	33.2567
ENSG00000041988.15	THAP3	protein_coding	966	947	968	10.2647	3.8552	4.887
ENSG00000042062.13	RIPOR3	protein_coding	577	292	285	4.1452	1.5568	1.9735
ENSG00000042088.14	TDP1	protein_coding	588	288	300	4.0884	1.5355	1.9465
ENSG00000042286.15	AIFM2	protein_coding	9140	4705	4649	77.0165	28.9255	36.6673
ENSG00000042317.17	SPATA7	protein_coding	857	492	585	5.396	2.0266	2.569
ENSG00000042429.12	MED17	protein_coding	197	99	134	0.5132	0.1927	0.2443
ENSG00000042445.14	RETSAT	protein_coding	39595	21099	20872	423.127	158.9158	201.4495
ENSG00000042493.16	CAPG	protein_coding	2341	1174	1169	41.8739	15.7268	19.9361
ENSG00000042753.12	AP2S1	protein_coding	2523	1276	1247	70.0693	26.3163	33.3598
ENSG00000042781.14	USH2A	protein_coding	14	9	5	0.0294	0.011	0.014
ENSG00000042813.8	ZPBP	protein_coding	3	3	0	0.0495	0.0186	0.0235
ENSG00000042832.12	TG	protein_coding	23	14	9	0.0894	0.0336	0.0426
ENSG00000042980.13	ADAM28	protein_coding	178	84	94	0.8266	0.3104	0.3935
ENSG00000043039.7	BARX2	protein_coding	355	177	178	4.094	1.5376	1.9491
ENSG00000043093.15	DCUN1D1	protein_coding	2130	1085	1046	11.0946	4.1669	5.2821
ENSG00000043143.20	JADE2	protein_coding	2985	1470	1515	13.0767	4.9113	6.2258
ENSG00000043355.12	ZIC2	protein_coding	23	10	13	0.3025	0.1136	0.144
ENSG00000043462.13	LCP2	protein_coding	801	417	467	5.0797	1.9078	2.4184
ENSG00000043514.17	TRIT1	protein_coding	818	400	418	5.4177	2.0348	2.5794
ENSG00000043591.6	ADRB1	protein_coding	1022	533	489	14.5512	5.4651	6.9278
ENSG00000044012.4	GUCA2B	protein_coding	0	0	0	0	0	0
ENSG00000044090.10	CUL7	protein_coding	1726	984	993	12.241	4.5974	5.8279
ENSG00000044115.21	CTNNA1	protein_coding	24922	12513	12439	122.1238	45.8666	58.1428
ENSG00000044446.12	PHKA2	protein_coding	3274	2314	2254	16.5746	6.225	7.8911
ENSG00000044459.15	CNTLN	protein_coding	675	334	341	2.6398	0.9914	1.2568
ENSG00000044524.11	EPHA3	protein_coding	812	415	397	5.342	2.0063	2.5433
ENSG00000044574.8	HSPA5	protein_coding	19664	9842	9823	216.9967	81.4985	103.3115
ENSG00000046604.13	DSG2	protein_coding	6671	3547	3643	47.6632	17.9011	22.6923
ENSG00000046647.13	GEMIN8	protein_coding	931	455	476	16.6186	6.2415	7.9121
ENSG00000046651.15	OFD1	protein_coding	1299	615	684	10.8591	4.0784	5.17
ENSG00000046653.15	GPM6B	protein_coding	955	462	493	7.1653	2.6911	3.4114
ENSG00000046774.10	MAGEC2	protein_coding	0	0	0	0	0	0
ENSG00000046889.19	PREX2	protein_coding	3602	1788	1814	12.8466	4.8249	6.1162
ENSG00000047056.16	WDR37	protein_coding	1344	682	666	9.2293	3.4663	4.394
ENSG00000047188.16	YTHDC2	protein_coding	2124	1089	1035	8.5057	3.1945	4.0495
ENSG00000047230.15	CTPS2	protein_coding	1258	641	617	9.8414	3.6962	4.6854
ENSG00000047249.18	ATP6V1H	protein_coding	2847	1416	1431	24.1354	9.0647	11.4908
