gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstrand	fpkm_unstrand	fpkm_uq_unstrand
ENSG00000012232.9	EXTL3	protein_coding	2539	1256	1283	9.7106	3.4232	3.8511
ENSG00000012504.15	NR1H4	protein_coding	0	0	0	0	0	0
ENSG00000012660.14	ELOVL5	protein_coding	2945	1465	1480	38.5371	13.5852	15.2832
ENSG00000012779.11	ALOX5	protein_coding	499	259	240	6.675	2.3531	2.6472
ENSG00000012817.16	KDM5D	protein_coding	0	0	0	0	0	0
ENSG00000012822.16	CALCOCO1	protein_coding	1499	766	735	8.4056	2.9632	3.3335
ENSG00000012963.15	UBR7	protein_coding	1043	530	513	14.8307	5.2281	5.8816
ENSG00000012983.11	MAP4K5	protein_coding	3294	1795	1712	21.5689	7.6035	8.5539
ENSG00000013016.16	EHD3	protein_coding	1433	727	706	14.8187	5.2239	5.8769
ENSG00000013275.8	PSMC4	protein_coding	9817	4887	4930	192.0873	67.715	76.179
ENSG00000013288.9	MAN2B2	protein_coding	2608	1285	1323	14.6474	5.1635	5.8089
ENSG00000013293.6	SLC7A14	protein_coding	1	1	0	0.0048	0.0017	0.0019
ENSG00000013297.12	CLDN11	protein_coding	79	41	38	0.9122	0.3216	0.3618
ENSG00000013306.16	SLC25A39	protein_coding	13232	6646	6588	187.242	66.007	74.2574
ENSG00000013364.19	MVP	protein_coding	6010	2974	3036	48.831	17.214	19.3657
ENSG00000013374.16	NUB1	protein_coding	4146	2403	2439	38.2307	13.4772	15.1617
ENSG00000013375.16	PGM3	protein_coding	3073	2122	2072	20.5039	7.2281	8.1316
ENSG00000013392.8	RWDD2A	protein_coding	453	191	262	5.997	2.1141	2.3783
ENSG00000013441.16	CLK1	protein_coding	2315	1213	1102	22.3419	7.876	8.8605
ENSG00000013503.10	POLR3B	protein_coding	845	459	466	8.8426	3.1172	3.5069
ENSG00000013523.11	ANGEL1	protein_coding	1072	581	577	8.1974	2.8898	3.251
ENSG00000013561.18	RNF14	protein_coding	2741	1442	1453	27.4184	9.6656	10.8738
ENSG00000013563.14	DNASE1L1	protein_coding	786	1545	1549	9.4912	3.3459	3.7641
ENSG00000013573.17	DDX11	protein_coding	1162	612	553	6.9294	2.4428	2.7481
ENSG00000013583.10	HEBP1	protein_coding	2337	1256	1178	34.0156	11.9913	13.4901
ENSG00000013588.9	GPRC5A	protein_coding	22128	11195	10937	144.0799	50.7914	57.14
ENSG00000013619.14	MAMLD1	protein_coding	919	443	477	7.6962	2.7131	3.0522
ENSG00000013725.14	CD6	protein_coding	185	91	94	1.5493	0.5462	0.6144
ENSG00000013810.20	TACC3	protein_coding	3393	1767	1637	20.681	7.2905	8.2018
ENSG00000014123.10	UFL1	protein_coding	1299	646	659	14.2794	5.0338	5.663
ENSG00000014138.9	POLA2	protein_coding	239	111	135	2.1417	0.755	0.8494
ENSG00000014164.7	ZC3H3	protein_coding	2156	1098	1061	28.9101	10.1914	11.4653
ENSG00000014216.16	CAPN1	protein_coding	17408	8832	8645	115.7179	40.7931	45.892
ENSG00000014257.16	ACP3	protein_coding	97	50	47	1.1308	0.3986	0.4485
ENSG00000014641.21	MDH1	protein_coding	8118	4083	4041	81.1724	28.6151	32.1918
ENSG00000014824.14	SLC30A9	protein_coding	2874	1494	1380	19.9193	7.022	7.8997
ENSG00000014914.21	MTMR11	protein_coding	823	405	418	8.9816	3.1662	3.562
ENSG00000014919.13	COX15	protein_coding	878	485	455	8.4004	2.9613	3.3315
ENSG00000015133.19	CCDC88C	protein_coding	1694	845	849	6.8021	2.3979	2.6976
ENSG00000015153.15	YAF2	protein_coding	877	425	452	4.0371	1.4232	1.6011
ENSG00000015171.20	ZMYND11	protein_coding	8097	4054	4044	75.869	26.7455	30.0886
ENSG00000015285.11	WAS	protein_coding	265	133	132	5.6003	1.9742	2.221
ENSG00000015413.9	DPEP1	protein_coding	48	24	24	0.875	0.3085	0.347
ENSG00000015475.19	BID	protein_coding	3180	1585	1595	35.8976	12.6547	14.2364
ENSG00000015479.20	MATR3	protein_coding	164	78	86	0.6783	0.2391	0.269
ENSG00000015520.15	NPC1L1	protein_coding	33	16	18	0.3126	0.1102	0.124
ENSG00000015532.10	XYLT2	protein_coding	1840	982	860	16.7777	5.9145	6.6538
ENSG00000015568.13	RGPD5	protein_coding	0	0	0	0	0	0
ENSG00000015592.16	STMN4	protein_coding	1	1	0	0.0151	0.0053	0.006
ENSG00000015676.18	NUDCD3	protein_coding	8202	4156	4047	41.3668	14.5827	16.4055
ENSG00000016082.15	ISL1	protein_coding	21	8	13	0.372	0.1311	0.1475
ENSG00000016391.11	CHDH	protein_coding	1053	581	627	6.7471	2.3785	2.6758
ENSG00000016402.13	IL20RA	protein_coding	56	24	32	0.5907	0.2082	0.2343
ENSG00000016490.16	CLCA1	protein_coding	0	0	0	0	0	0
ENSG00000016602.9	CLCA4	protein_coding	8	5	4	0.1158	0.0408	0.0459
ENSG00000016864.18	GLT8D1	protein_coding	2211	1124	1111	29.1617	10.2801	11.5651
ENSG00000017260.20	ATP2C1	protein_coding	19362	9857	10131	113.5222	40.0191	45.0212
ENSG00000017427.17	IGF1	protein_coding	1	20	18	0.0061	0.0022	0.0024
ENSG00000017483.15	SLC38A5	protein_coding	1091	593	498	13.548	4.776	5.3729
ENSG00000017797.13	RALBP1	protein_coding	5941	2925	3021	36.8646	12.9956	14.62
ENSG00000018189.13	RUFY3	protein_coding	1551	757	814	8.2284	2.9007	3.2632
ENSG00000018236.15	CNTN1	protein_coding	1499	719	780	9.9831	3.5193	3.9591
ENSG00000018280.17	SLC11A1	protein_coding	521	259	262	2.9963	1.0562	1.1883
ENSG00000018408.15	WWTR1	protein_coding	8068	4122	4242	48.1929	16.9891	19.1126
ENSG00000018510.17	AGPS	protein_coding	3059	1556	1540	17.2678	6.0873	6.8481
ENSG00000018625.15	ATP1A2	protein_coding	5	3	4	0.0396	0.014	0.0157
ENSG00000018699.13	TTC27	protein_coding	1526	794	732	22.1145	7.7959	8.7703
ENSG00000018869.17	ZNF582	protein_coding	145	127	89	2.1596	0.7613	0.8565
ENSG00000019102.12	VSIG2	protein_coding	13	8	5	0.4483	0.158	0.1778
ENSG00000019144.19	PHLDB1	protein_coding	4554	3091	3087	10.4639	3.6888	4.1498
ENSG00000019169.10	MARCO	protein_coding	585	295	290	14.0398	4.9493	5.568
ENSG00000019186.10	CYP24A1	protein_coding	10	3	7	0.1251	0.0441	0.0496
ENSG00000019485.13	PRDM11	protein_coding	355	160	195	1.2706	0.4479	0.5039
ENSG00000019505.8	SYT13	protein_coding	1017	529	547	9.3193	3.2853	3.6959
ENSG00000019549.13	SNAI2	protein_coding	735	371	364	11.1774	3.9403	4.4328
ENSG00000019582.15	CD74	protein_coding	11504	6102	5878	120.0829	42.3319	47.6231
ENSG00000019991.18	HGF	protein_coding	39	15	24	0.1995	0.0703	0.0791
ENSG00000019995.6	ZRANB1	protein_coding	874	1212	1215	7.2766	2.5652	2.8858
ENSG00000020129.16	NCDN	protein_coding	2629	1361	1357	26.6778	9.4045	10.58
ENSG00000020181.18	ADGRA2	protein_coding	1682	1500	1450	11.847	4.1763	4.6983
ENSG00000020256.20	ZFP64	protein_coding	1776	928	848	13.0507	4.6007	5.1757
ENSG00000020426.11	MNAT1	protein_coding	587	270	317	7.5544	2.6631	2.996
ENSG00000020577.14	SAMD4A	protein_coding	1364	728	636	5.5183	1.9453	2.1885
ENSG00000020633.19	RUNX3	protein_coding	1115	572	544	11.303	3.9846	4.4826
ENSG00000020922.13	MRE11	protein_coding	1435	697	738	9.3302	3.2891	3.7002
ENSG00000021300.14	PLEKHB1	protein_coding	1697	838	860	17.1645	6.0509	6.8072
ENSG00000021355.13	SERPINB1	protein_coding	1548	729	819	25.3489	8.936	10.053
ENSG00000021461.17	CYP3A43	protein_coding	3	3	0	0.0568	0.02	0.0225
ENSG00000021488.13	SLC7A9	protein_coding	65	32	39	1.2483	0.4401	0.4951
ENSG00000021574.13	SPAST	protein_coding	1653	804	850	8.6992	3.0667	3.45
ENSG00000021645.20	NRXN3	protein_coding	119	71	48	0.3822	0.1347	0.1516
ENSG00000021762.20	OSBPL5	protein_coding	2343	1210	1133	15.6436	5.5147	6.204
ENSG00000021776.11	AQR	protein_coding	2972	1444	1528	11.0408	3.8921	4.3786
ENSG00000021826.17	CPS1	protein_coding	91	48	43	0.4121	0.1453	0.1634
ENSG00000021852.13	C8B	protein_coding	3	0	3	0.0548	0.0193	0.0217
ENSG00000022267.19	FHL1	protein_coding	1362	695	667	11.5929	4.0867	4.5976
ENSG00000022277.13	RTF2	protein_coding	4506	2254	2252	55.3356	19.507	21.9453
ENSG00000022355.18	GABRA1	protein_coding	0	0	0	0	0	0
ENSG00000022556.16	NLRP2	protein_coding	7535	3770	3769	59.5535	20.9939	23.6181
ENSG00000022567.10	SLC45A4	protein_coding	1056	528	540	6.121	2.1578	2.4275
ENSG00000022840.16	RNF10	protein_coding	8625	4274	4372	72.9402	25.7131	28.927
ENSG00000022976.15	ZNF839	protein_coding	191	203	188	1.7048	0.601	0.6761
ENSG00000023041.11	ZDHHC6	protein_coding	2007	986	1095	26.7182	9.4188	10.5961
ENSG00000023171.18	GRAMD1B	protein_coding	145	67	79	0.4841	0.1707	0.192
ENSG00000023191.17	RNH1	protein_coding	7552	3798	3757	51.0998	18.0138	20.2654
ENSG00000023228.14	NDUFS1	protein_coding	3450	1777	1867	14.1399	4.9846	5.6077
ENSG00000023287.13	RB1CC1	protein_coding	4562	2301	2261	29.8992	10.5401	11.8576
ENSG00000023318.8	ERP44	protein_coding	4394	2242	2153	45.599	16.0747	18.0839
ENSG00000023330.15	ALAS1	protein_coding	4275	2176	2099	84.1099	29.6506	33.3567
ENSG00000023445.16	BIRC3	protein_coding	2574	1272	1395	17.0831	6.0222	6.7749
ENSG00000023516.9	AKAP11	protein_coding	2521	1254	1267	12.6865	4.4723	5.0313
ENSG00000023572.10	GLRX2	protein_coding	919	735	709	7.3839	2.603	2.9283
ENSG00000023608.5	SNAPC1	protein_coding	474	240	234	9.1209	3.2153	3.6172
ENSG00000023697.13	DERA	protein_coding	1851	925	926	32.832	11.574	13.0207
ENSG00000023734.11	STRAP	protein_coding	10777	5486	5292	242.764	85.5797	96.2767
ENSG00000023839.12	ABCC2	protein_coding	106	57	49	0.6749	0.2379	0.2676
ENSG00000023892.11	DEF6	protein_coding	865	430	435	16.735	5.8994	6.6368
ENSG00000023902.14	PLEKHO1	protein_coding	3058	1509	1550	23.017	8.114	9.1282
ENSG00000023909.10	GCLM	protein_coding	2204	1129	1075	20.2671	7.1446	8.0376
ENSG00000024048.11	UBR2	protein_coding	1999	1058	941	11.2397	3.9622	4.4575
ENSG00000024422.12	EHD2	protein_coding	9563	4711	4856	124.1283	43.758	49.2275
ENSG00000024526.17	DEPDC1	protein_coding	1227	756	678	10.3695	3.6555	4.1124
ENSG00000024862.18	CCDC28A	protein_coding	564	272	293	22.5669	7.9553	8.9497
ENSG00000025039.15	RRAGD	protein_coding	1852	944	908	18.1366	6.3936	7.1927
ENSG00000025156.13	HSF2	protein_coding	647	332	315	11.9697	4.2196	4.747
ENSG00000025293.17	PHF20	protein_coding	4804	2356	2448	28.6308	10.093	11.3546
ENSG00000025423.11	HSD17B6	protein_coding	389	207	205	8.5428	3.0115	3.388
ENSG00000025434.19	NR1H3	protein_coding	516	327	327	5.6784	2.0018	2.252
ENSG00000025708.14	TYMP	protein_coding	5796	2954	2844	80.3315	28.3186	31.8583
ENSG00000025770.19	NCAPH2	protein_coding	2339	1478	1338	26.173	9.2265	10.3798
ENSG00000025772.8	TOMM34	protein_coding	5645	2743	2903	142.7568	50.325	56.6153
ENSG00000025796.14	SEC63	protein_coding	5971	3070	3135	34.6183	12.2037	13.7291
ENSG00000025800.14	KPNA6	protein_coding	7027	3465	3563	47.0182	16.575	18.6467
ENSG00000026025.16	VIM	protein_coding	61023	67733	67438	588.2465	207.37	233.29
ENSG00000026103.22	FAS	protein_coding	532	301	346	4.7588	1.6776	1.8873
ENSG00000026297.16	RNASET2	protein_coding	1336	664	672	4.461	1.5726	1.7692
ENSG00000026508.20	CD44	protein_coding	18798	10083	10117	93.8684	33.0907	37.2268
ENSG00000026559.14	KCNG1	protein_coding	1625	1059	1136	14.9732	5.2784	5.9382
ENSG00000026652.15	AGPAT4	protein_coding	1242	606	636	4.3479	1.5327	1.7243
ENSG00000026751.17	SLAMF7	protein_coding	92	43	49	0.9498	0.3348	0.3767
ENSG00000026950.17	BTN3A1	protein_coding	776	398	379	6.9902	2.4642	2.7722
ENSG00000027001.10	MIPEP	protein_coding	1021	514	511	15.0363	5.3006	5.9632
ENSG00000027075.15	PRKCH	protein_coding	1207	614	608	6.8203	2.4043	2.7049
ENSG00000027644.5	INSRR	protein_coding	17	13	11	0.1631	0.0575	0.0647
ENSG00000027697.15	IFNGR1	protein_coding	2682	1372	1310	40.8484	14.4	16.1999
ENSG00000027847.14	B4GALT7	protein_coding	1162	584	578	11.8857	4.19	4.7137
ENSG00000027869.12	SH2D2A	protein_coding	470	230	242	9.3878	3.3094	3.7231
ENSG00000028116.18	VRK2	protein_coding	1545	1504	1495	21.8319	7.6962	8.6582
ENSG00000028137.19	TNFRSF1B	protein_coding	885	444	441	11.688	4.1203	4.6353
ENSG00000028203.18	VEZT	protein_coding	2493	1255	1238	14.1899	5.0023	5.6275
ENSG00000028277.21	POU2F2	protein_coding	389	187	202	2.1395	0.7542	0.8485
ENSG00000028310.18	BRD9	protein_coding	3559	1745	1826	18.5965	6.5557	7.3751
ENSG00000028528.15	SNX1	protein_coding	3628	1842	1786	18.4922	6.5189	7.3337
ENSG00000028839.10	TBPL1	protein_coding	509	301	298	5.04	1.7767	1.9988
ENSG00000029363.17	BCLAF1	protein_coding	9528	4657	4871	49.8692	17.58	19.7774
ENSG00000029364.12	SLC39A9	protein_coding	3812	2227	2309	26.6463	9.3934	10.5675
ENSG00000029534.21	ANK1	protein_coding	22	7	15	0.1017	0.0358	0.0403
ENSG00000029559.7	IBSP	protein_coding	1105	528	577	35.0505	12.3561	13.9005
ENSG00000029639.11	TFB1M	protein_coding	352	239	217	4.2722	1.5061	1.6943
ENSG00000029725.17	RABEP1	protein_coding	1897	1625	1657	13.4086	4.7268	5.3177
ENSG00000029993.15	HMGB3	protein_coding	6133	2998	3136	78.183	27.5612	31.0062
ENSG00000030066.13	NUP160	protein_coding	3062	1583	1479	17.8148	6.2801	7.0651
ENSG00000030110.13	BAK1	protein_coding	2285	1302	1308	51.542	18.1697	20.4408
ENSG00000030304.14	MUSK	protein_coding	2	1	1	0.0109	0.0038	0.0043
ENSG00000030419.16	IKZF2	protein_coding	1136	579	557	4.6308	1.6325	1.8365
ENSG00000030582.18	GRN	protein_coding	26330	13344	12990	372.7992	131.42	147.8468
ENSG00000031003.10	FAM13B	protein_coding	488	292	312	3.5765	1.2608	1.4184
ENSG00000031081.11	ARHGAP31	protein_coding	2830	1402	1429	15.0633	5.3102	5.9739
ENSG00000031691.7	CENPQ	protein_coding	249	122	127	7.1361	2.5156	2.8301
ENSG00000031698.13	SARS1	protein_coding	14231	7033	7199	184.4793	65.033	73.1618
ENSG00000031823.14	RANBP3	protein_coding	2504	1264	1292	16.7815	5.9158	6.6553
ENSG00000032219.19	ARID4A	protein_coding	624	321	303	4.1797	1.4734	1.6576
ENSG00000032389.13	EIPR1	protein_coding	1685	842	843	14.6905	5.1787	5.826
ENSG00000032444.17	PNPLA6	protein_coding	3007	1579	1429	20.9517	7.3859	8.3091
ENSG00000032742.18	IFT88	protein_coding	590	306	284	4.8666	1.7156	1.93
ENSG00000033011.13	ALG1	protein_coding	835	876	936	7.7354	2.7269	3.0677
ENSG00000033030.15	ZCCHC8	protein_coding	966	500	466	5.2821	1.862	2.0948
ENSG00000033050.9	ABCF2	protein_coding	1677	839	838	16.2223	5.7187	6.4335
ENSG00000033100.16	CHPF2	protein_coding	6789	3428	3526	80.5564	28.3979	31.9475
ENSG00000033122.21	LRRC7	protein_coding	67	33	35	0.1113	0.0392	0.0441
ENSG00000033170.17	FUT8	protein_coding	1034	554	494	7.3956	2.6071	2.933
ENSG00000033178.13	UBA6	protein_coding	2704	1348	1356	11.8265	4.1691	4.6902
ENSG00000033327.13	GAB2	protein_coding	1758	903	906	12.947	4.5641	5.1346
ENSG00000033627.17	ATP6V0A1	protein_coding	6629	3274	3358	30.2724	10.6717	12.0056
ENSG00000033800.14	PIAS1	protein_coding	1799	1187	1117	8.4307	2.972	3.3435
ENSG00000033867.16	SLC4A7	protein_coding	1454	735	719	7.5445	2.6596	2.992
ENSG00000034053.14	APBA2	protein_coding	2081	1060	1021	15.1161	5.3287	5.9948
ENSG00000034152.19	MAP2K3	protein_coding	3598	1787	1812	47.5559	16.7645	18.86
ENSG00000034510.6	TMSB10	protein_coding	128545	68593	62836	13912.7926	4904.5687	5517.6114
ENSG00000034533.12	ASTE1	protein_coding	302	474	452	4.397	1.55	1.7438
ENSG00000034677.13	RNF19A	protein_coding	16492	9128	9436	140.6142	49.5696	55.7655
ENSG00000034693.15	PEX3	protein_coding	513	256	257	9.0446	3.1884	3.587
ENSG00000034713.8	GABARAPL2	protein_coding	2816	1432	1384	46.6795	16.4556	18.5124
ENSG00000034971.17	MYOC	protein_coding	0	0	0	0	0	0
ENSG00000035115.22	SH3YL1	protein_coding	5028	2522	2533	22.5363	7.9445	8.9376
ENSG00000035141.8	FAM136A	protein_coding	4831	2505	2618	78.109	27.5352	30.9769
ENSG00000035403.18	VCL	protein_coding	14372	7267	7290	71.767	25.2995	28.4618
ENSG00000035499.13	DEPDC1B	protein_coding	403	225	194	5.2832	1.8624	2.0952
ENSG00000035664.11	DAPK2	protein_coding	1403	767	731	5.1428	1.8129	2.0395
ENSG00000035681.9	NSMAF	protein_coding	2105	1016	1089	17.0226	6.0009	6.7509
ENSG00000035687.10	ADSS2	protein_coding	5297	2568	2729	76.8078	27.0765	30.4609
ENSG00000035720.8	STAP1	protein_coding	15	5	10	0.3836	0.1352	0.1521
ENSG00000035862.12	TIMP2	protein_coding	20965	13124	12827	185.7014	65.4639	73.6465
ENSG00000035928.16	RFC1	protein_coding	2826	1445	1381	20.9859	7.398	8.3227
ENSG00000036054.13	TBC1D23	protein_coding	3483	1769	1714	33.5753	11.836	13.3155
ENSG00000036257.13	CUL3	protein_coding	3108	2221	2045	13.4789	4.7516	5.3455
ENSG00000036448.10	MYOM2	protein_coding	11	6	5	0.0778	0.0274	0.0308
ENSG00000036473.8	OTC	protein_coding	0	0	0	0	0	0
ENSG00000036530.9	CYP46A1	protein_coding	43	16	28	0.2293	0.0808	0.0909
ENSG00000036549.13	ZZZ3	protein_coding	2821	1404	1417	15.6255	5.5083	6.1969
ENSG00000036565.15	SLC18A1	protein_coding	0	0	0	0	0	0
ENSG00000036672.16	USP2	protein_coding	284	155	156	3.1329	1.1044	1.2425
ENSG00000036828.17	CASR	protein_coding	1	0	1	0.0042	0.0015	0.0016
ENSG00000037042.9	TUBG2	protein_coding	852	449	405	15.2205	5.3656	6.0362
ENSG00000037241.7	RPL26L1	protein_coding	785	383	405	33.6494	11.8621	13.3448
ENSG00000037280.16	FLT4	protein_coding	930	465	465	5.2421	1.8479	2.0789
ENSG00000037474.15	NSUN2	protein_coding	10796	6304	6159	97.8333	34.4884	38.7993
ENSG00000037637.11	FBXO42	protein_coding	1855	951	904	10.2737	3.6217	4.0744
ENSG00000037749.12	MFAP3	protein_coding	855	416	439	5.4728	1.9293	2.1704
ENSG00000037757.14	MRI1	protein_coding	463	572	547	6.6652	2.3496	2.6433
ENSG00000037897.17	METTL1	protein_coding	733	403	347	18.7844	6.6219	7.4496
ENSG00000037965.6	HOXC8	protein_coding	250	128	122	5.1609	1.8193	2.0467
ENSG00000038002.9	AGA	protein_coding	1231	638	593	23.5782	8.3118	9.3508
ENSG00000038210.14	PI4K2B	protein_coding	1111	564	547	15.0431	5.303	5.9659
ENSG00000038219.13	BOD1L1	protein_coding	2347	1187	1160	7.3827	2.6026	2.9279
ENSG00000038274.17	MAT2B	protein_coding	2223	1112	1111	21.6003	7.6146	8.5664
ENSG00000038295.8	TLL1	protein_coding	80	42	38	0.4925	0.1736	0.1953
ENSG00000038358.15	EDC4	protein_coding	2256	1162	1095	18.3329	6.4627	7.2706
ENSG00000038382.20	TRIO	protein_coding	10810	5607	5384	30.1998	10.6461	11.9768
ENSG00000038427.16	VCAN	protein_coding	17467	10145	10269	59.3761	20.9314	23.5477
ENSG00000038532.16	CLEC16A	protein_coding	1550	757	793	6.1757	2.1771	2.4492
ENSG00000038945.15	MSR1	protein_coding	991	490	501	6.3295	2.2313	2.5102
ENSG00000039068.19	CDH1	protein_coding	24739	13461	13674	202.2548	71.2993	80.2113
ENSG00000039123.16	MTREX	protein_coding	1833	1212	1289	14.4097	5.0797	5.7147
ENSG00000039139.9	DNAH5	protein_coding	298	160	139	0.9025	0.3182	0.3579
ENSG00000039319.17	ZFYVE16	protein_coding	970	687	793	3.1245	1.1015	1.2391
ENSG00000039523.20	RIPOR1	protein_coding	3058	2300	2227	22.675	7.9934	8.9926
ENSG00000039537.14	C6	protein_coding	5	2	3	0.0514	0.0181	0.0204
ENSG00000039560.14	RAI14	protein_coding	11763	5868	5978	77.4197	27.2922	30.7035
ENSG00000039600.11	SOX30	protein_coding	5	3	2	0.0715	0.0252	0.0284
ENSG00000039650.12	PNKP	protein_coding	1971	2166	2078	21.6378	7.6278	8.5812
ENSG00000039987.7	BEST2	protein_coding	0	1	0	0	0	0
ENSG00000040199.18	PHLPP2	protein_coding	848	663	598	3.3868	1.1939	1.3432
ENSG00000040275.17	SPDL1	protein_coding	1119	559	560	11.6928	4.122	4.6372
ENSG00000040341.18	STAU2	protein_coding	2484	1274	1213	13.8264	4.8741	5.4834
ENSG00000040487.13	SLC66A1	protein_coding	856	425	431	15.9011	5.6055	6.3062
ENSG00000040531.16	CTNS	protein_coding	872	1246	1194	8.7914	3.0992	3.4865
ENSG00000040608.14	RTN4R	protein_coding	490	256	234	7.8211	2.7571	3.1017
ENSG00000040633.13	PHF23	protein_coding	3409	1733	1677	62.2368	21.9399	24.6822
ENSG00000040731.10	CDH10	protein_coding	0	0	0	0	0	0
ENSG00000040933.16	INPP4A	protein_coding	2731	1382	1349	10.3317	3.6421	4.0974
ENSG00000041353.10	RAB27B	protein_coding	1200	689	658	8.3694	2.9504	3.3192
ENSG00000041357.16	PSMA4	protein_coding	5551	2687	2865	39.601	13.9602	15.7052
ENSG00000041515.16	MYO16	protein_coding	37	20	17	0.2094	0.0738	0.083
ENSG00000041802.11	LSG1	protein_coding	3459	1948	1859	35.9483	12.6726	14.2566
ENSG00000041880.14	PARP3	protein_coding	268	143	125	4.5669	1.6099	1.8112
ENSG00000041982.16	TNC	protein_coding	36646	19305	18417	189.6945	66.8715	75.2301
ENSG00000041988.15	THAP3	protein_coding	747	1165	1146	9.1532	3.2267	3.63
ENSG00000042062.13	RIPOR3	protein_coding	70	34	36	0.5799	0.2044	0.23
ENSG00000042088.14	TDP1	protein_coding	1096	580	516	8.7876	3.0978	3.485
ENSG00000042286.15	AIFM2	protein_coding	968	489	491	9.4058	3.3157	3.7302
ENSG00000042317.17	SPATA7	protein_coding	230	130	140	1.67	0.5887	0.6623
ENSG00000042429.12	MED17	protein_coding	162	117	92	0.4866	0.1716	0.193
ENSG00000042445.14	RETSAT	protein_coding	7897	4121	4185	97.3138	34.3053	38.5932
ENSG00000042493.16	CAPG	protein_coding	22186	11331	10870	457.6181	161.3206	181.4847
ENSG00000042753.12	AP2S1	protein_coding	11428	5703	5726	365.9846	129.0177	145.1442
ENSG00000042781.14	USH2A	protein_coding	4	1	3	0.0097	0.0034	0.0038
ENSG00000042813.8	ZPBP	protein_coding	8	6	2	0.1521	0.0536	0.0603
ENSG00000042832.12	TG	protein_coding	75	36	39	0.3362	0.1185	0.1333
ENSG00000042980.13	ADAM28	protein_coding	87	41	46	0.4659	0.1642	0.1848
ENSG00000043039.7	BARX2	protein_coding	825	407	418	10.9711	3.8676	4.351
ENSG00000043093.15	DCUN1D1	protein_coding	2262	1124	1139	13.5865	4.7896	5.3882
ENSG00000043143.20	JADE2	protein_coding	1185	586	600	5.9862	2.1103	2.3741
ENSG00000043355.12	ZIC2	protein_coding	6	3	4	0.091	0.0321	0.0361
ENSG00000043462.13	LCP2	protein_coding	580	323	305	4.2414	1.4952	1.6821
ENSG00000043514.17	TRIT1	protein_coding	1987	983	1004	15.1756	5.3497	6.0184
ENSG00000043591.6	ADRB1	protein_coding	12	7	5	0.197	0.0695	0.0781
ENSG00000044012.4	GUCA2B	protein_coding	0	0	0	0	0	0
ENSG00000044090.10	CUL7	protein_coding	1965	1113	1175	16.0702	5.6651	6.3732
ENSG00000044115.21	CTNNA1	protein_coding	21843	10913	10932	123.4274	43.5109	48.9495
ENSG00000044446.12	PHKA2	protein_coding	1532	1162	1100	8.9435	3.1528	3.5468
ENSG00000044459.15	CNTLN	protein_coding	290	143	147	1.3078	0.461	0.5187
ENSG00000044524.11	EPHA3	protein_coding	410	196	214	3.1104	1.0965	1.2335
ENSG00000044574.8	HSPA5	protein_coding	63454	31208	32246	807.4622	284.6484	320.2278
ENSG00000046604.13	DSG2	protein_coding	11913	6436	6248	98.1511	34.6005	38.9253
ENSG00000046647.13	GEMIN8	protein_coding	935	493	442	19.2459	6.7846	7.6327
ENSG00000046651.15	OFD1	protein_coding	1669	861	808	16.0887	5.6716	6.3806
ENSG00000046653.15	GPM6B	protein_coding	563	272	292	4.871	1.7171	1.9318
ENSG00000046774.10	MAGEC2	protein_coding	0	0	0	0	0	0
ENSG00000046889.19	PREX2	protein_coding	191	108	83	0.7855	0.2769	0.3115
ENSG00000047056.16	WDR37	protein_coding	2319	1175	1144	18.3633	6.4735	7.2826
ENSG00000047188.16	YTHDC2	protein_coding	1284	631	653	5.9293	2.0902	2.3515
ENSG00000047230.15	CTPS2	protein_coding	2580	1316	1264	23.2743	8.2047	9.2302
ENSG00000047249.18	ATP6V1H	protein_coding	2933	1451	1482	28.6722	10.1076	11.371
ENSG00000047315.17	POLR2B	protein_coding	5409	4216	4191	45.8129	16.1501	18.1687
ENSG00000047365.12	ARAP2	protein_coding	757	384	379	3.0394	1.0715	1.2054
ENSG00000047410.14	TPR	protein_coding	8167	4263	4338	32.9956	11.6317	13.0856
